dataset_label;link_immometrica;id;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;score_vor_malus;liquiditaets_malus;score_final;klasse;agent_decision;exclusion_reason;risk_level;next_step
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/18122865;LEIPZIG_120000_924_226;Eutritzsch;04129 Leipzig - Eutritzsch 04129 Leipzig - Eutritzsch;vermietete 2 Zimmerwohnung - Kapitalanlage;120000;46.3;4.7;924;60;-30;30;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26919200;LEIPZIG_100000_79_227;Leipzig;Bischofstr. 13, 04179 Leipzig;Reserviert! Sofort Bezugsfrei ! Schickes 1 Zi.-Apartment mit Balkon für Singles ! PROVISIONSFREI !;100000;32;4.7;79;43;-15;28;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/21917485;LEIPZIG_99000_534_228;Heiterblick;04329 Leipzig - Paunsdorf 04329 Leipzig - Paunsdorf;Schöne Eigentumswohnung in gefragter Wohnlage mit Balkon / Tiefgarage und Parkanlage;99000;44.26;4.7;534;50;-30;20;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26740181;LEIPZIG_136000_95_229;Reudnitz-Thonberg;04317 Leipzig - Reudnitz-Thonberg 04317 Leipzig - Reudnitz-Thonberg;2-Zimmer-Wohnung in gefragter Lage von Leipzig;136000;56;4.7;95;55;-15;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27371409;LEIPZIG_99900_40_230;Böhlitz-Ehrenberg;Carl-Meyer-Straße 5 WE53, 04178 Böhlitz-Ehrenberg, Leipzig;frisch renoviert und bezugsfrei - Kompakte Singlewohnung mit Balkon & Stellplatz im Leipziger Westen;99900;38.7;4.7;40;51;-5;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25506330;LEIPZIG_140000_211_231;Zentrum-Ost;04317 Leipzig (Reudnitz-Thonberg);EINE GARTENWOHNUNG ZUM VERLIEBEN | Apartment mit Tageslichtbad, Einbauküche, Balkon & Garten;140000;57;4.7;211;59;-30;29;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27760502;LEIPZIG_109500_5_232;Leipzig;04179 Leipzig;Bezugsfreie 2-Zimmer-Wohnung mit Balkon + Einbauküche im aufstrebenden Leipziger Neulindenau;109500;42.4;4.7;5;49;0;49;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27623263;LEIPZIG_130000_17_233;Altlindenau;04179 Leipzig - Altlindenau 04179 Leipzig - Altlindenau;GALERIEWOHNUNG MIT BALKON | Wohnen über den Dächern von Leutzsch;130000;47.45;4.7;17;44;-5;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/21638729;LEIPZIG_139000_568_234;Stötteritz;04299 Leipzig (Stötteritz);+++KAPITALANLAGE+++VERMIETET+++BELIEBTES VIERTEL+++2-ZIMMER-WHG+++BALKON+++KELLER+++TOP GRUNDRISS+++BEGRÜNTER INNENHOF+++PARK+++;139000;52;4.7;568;52;-30;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/22353449;LEIPZIG_125000_497_235;Anger-Crottendorf;04318 Leipzig - Sellerhausen-Stünz 04318 Leipzig - Sellerhausen-Stünz;Altbauflair & Sonnenbalkon – Sehr gepflegte 2-Zimmer-Wohnung im sanierten Denkmal;125000;53.48;4.6;497;50;-30;20;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27102188;LEIPZIG_135000_63_236;Anger-Crottendorf;Neumannstr. 4, 04318 Leipzig;Stil & Charme - 2 Zimmer, Balkon - langjährig vermietet;135000;57.6;4.6;63;56;-15;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26622266;LEIPZIG_145000_105_237;Schönefeld-Abtnaundorf;04347 Schönefeld-Abtnaundorf, Leipzig;LUKRATIVE INVESTITION IN PARKNÄHE | Vermietete 2-Raum-Wohnung mit Balkon & Tageslichtbad;145000;62.1;4.6;105;54;-15;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26872340;LEIPZIG_150000_83_238;Großzschocher;04249 Leipzig - Großzschocher 04249 Leipzig - Großzschocher;2 Zimmer ETW mit Balkon in ruhiger Hinterhoflage;150000;63;4.6;83;56;-15;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27105491;LEIPZIG_149000_63_239;Gohlis-Mitte;04157 Gohlis-Mitte, Leipzig;Leipzig-Gohlis | Balkon | Aufzug | Mosaik-Parkett | Einbauküche;149000;52;4.6;63;45;-15;30;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25988748;LEIPZIG_141000_157_240;Connewitz;Hildebrandstraße 45c WE 80, 04277 Connewitz, Leipzig;*CONNEWITZ* 2--Raumwohnung mit Parkett und Loggia*Wohnung ist vermietet*;141000;53.62;4.6;157;59;-15;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25964253;LEIPZIG_139500_160_241;Neustadt-Neuschönefeld;Lutherstraße 20, 04315 Leipzig (Neustadt-Neuschönefeld);Sonnige ETW in zentrumsnaher Lage mit Balkon!;139500;50.5;4.6;160;48;-15;33;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26903389;LEIPZIG_149900_80_242;Leipzig;Ernst-Guhr-Str. 7, 04319 Leipzig;2-Raumwohnung mit Balkon in ruhiger Lage in Leipzig;149900;57;4.6;80;47;-15;32;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26177871;LEIPZIG_140000_140_243;Holzhausen;Walter-Markov-Ring 11, 04288 Holzhausen, Leipzig;Charmante 2-Zimmerwohnung mit Balkon in ruhiger Lage;140000;54.36;4.6;140;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26763682;LEIPZIG_139000_93_244;Reudnitz-Thonberg;04317 Leipzig - Reudnitz-Thonberg 04317 Leipzig - Reudnitz-Thonberg;Top gepflegte Kapitalanlage in Leipzig;139000;56;4.6;93;55;-15;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27427303;LEIPZIG_129000_34_245;Leipzig;Schönbachstr. 77, 04299 Leipzig;++ 4 % Bruttomietrendite – Vermietete 2-Zimmer-Wohnung in Leipzig Stötteritz ++;129000;50;4.6;34;50;-5;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27176522;LEIPZIG_115000_57_246;Gohlis-Süd;Herloßsohnstr. 8, 04155 Leipzig;Großzügige 1-Zimmer Wohnung in zentraler Lage von Leipzig;115000;41.4;4.6;57;42;-5;37;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27741752;LEIPZIG_145000_7_247;Schönefeld-Abtnaundorf;04347 Leipzig - Schönefeld-Abtnaundorf 04347 Leipzig - Schönefeld-Abtnaundorf;KAPITALANLAGE MIT TOP RENDITE | Vermietete 2-Raum-Wohnung mit Balkon & Tageslichtbad;145000;62.11;4.6;7;54;0;54;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27068935;LEIPZIG_129000_66_248;Lindenthal;Am Alten Flugfeld 92, 04158 Leipzig (Lindenthal);vermietete 2-Raum Wohnung mit Balkon und TG-Stellplatz in Lindenthal;129000;47.5;4.6;66;38;-15;23;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26102398;LEIPZIG_119000_147_249;Leipzig;Stuttgarter Allee 41, 04209 Leipzig;Attraktive 2-Raum-Eigentumswohnung im Wachstumsmarkt Leipzig - Perfekte Kapitalanlage oder Sofort einziehen!;119000;49.2;4.6;147;53;-15;38;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/19625220;LEIPZIG_150000_770_250;Paunsdorf;Am Bauernteich 1, 04328 Paunsdorf, Leipzig;Helle 2-Raum-Wohnung im Leipziger Osten;150000;65.61;4.6;770;52;-30;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24546607;LEIPZIG_135000_284_251;Stötteritz;04299 Leipzig (Stötteritz);+++KAPITALANLAGE+++VERMIETET+++BELIEBTES VIERTEL+++2-ZIMMER-WHG+++BALKON+++KELLER+++TOP GRUNDRISS+++BEGRÜNTER INNENHOF+++PARK+++;135000;52;4.6;284;52;-30;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26773390;LEIPZIG_139000_92_252;Altlindenau;Karl-Ferlemann-Straße 54, 04177 Altlindenau, Leipzig;* Altlindenau * 2-Zimmer-Wohnung * Terrasse * Wanne * vermietet *;139000;60;4.5;92;56;-15;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27757988;LEIPZIG_109500_6_253;Leipzig;Gröpplerstr. 96, 04179 Leipzig;Bezugsfreie 2-Zimmer-Wohnung mit Balkon + Einbauküche im aufstrebenden Leipziger Neulindenau;109500;42.4;4.5;6;49;0;49;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26520952;LEIPZIG_144000_113_254;Paunsdorf;04328 Leipzig / Paunsdorf (Paunsdorf);Feine Zwei-Zimmer Wohnung mit herrlichem Balkonblick und TG -Stellplatz!;144000;60;4.5;113;56;-15;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27588777;LEIPZIG_140000_21_255;Leipzig;Herrnhuter Str. 10, 04318 Leipzig;Vermietete 2-Raum-Denkmalwohnung mit sonnigem Balkon & Weitblick in Anger-Crottendorf;140000;55;4.5;21;52;-5;47;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24280087;LEIPZIG_145000_310_256;Paunsdorf;Am Bauernteich 1, 04328 Paunsdorf, Leipzig;Preisreduzierung!!! Helle 2-Raum-Wohnung im Leipziger Osten;145000;60;4.5;310;53;-30;23;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26989712;LEIPZIG_150000_73_257;Leipzig;Wöllnerstraße 7a, 04357 Großzschocher, Leipzig;Vermietete 2- Zimmer-Wohnung mit Balkon im ruhigen Hinterhof;150000;63;4.5;73;58;-15;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/20933890;LEIPZIG_131550_639_258;Leipzig;Robinienweg 6, 04158 Leipzig;IHRE NEUE WOHLFÜHLOASE | Renovierte 2-Raum-Wohnung mit Balkon & TG-Stellplatz;131550;52.6;4.5;639;48;-30;18;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27052218;LEIPZIG_121000_68_259;Leipzig;Kastanienring 5, 04316 Leipzig;Bast-Bau Qualität! Appartement zur Kapitalanlage in toller Umgebung;121000;35.59;4.5;68;54;-15;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26022467;LEIPZIG_140000_154_260;Eutritzsch;Gedikestraße 7, 04129 Eutritzsch, Leipzig;Gemütliche 2-Zimmer-Wohnung in Eutritzsch;140000;53.37;4.5;154;53;-15;38;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25035907;LEIPZIG_149900_239_261;Leipzig;Ernst-Guhr-Str. 7, 04319 Leipzig;2-Raumwohnung mit Balkon in ruhiger Lage in Leipzig;149900;57;4.5;239;47;-30;17;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26142501;LEIPZIG_130200_143_262;Altlindenau;William-Zipperer-Str. 44, 04177 Leipzig;Bezugsfrei ab 01.07.2026: Kompakt und gut geschnitten;130200;51.6;4.5;143;47;-15;32;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/17374691;LEIPZIG_110600_989_263;Lindenau;Josephstr. 39, 04177 Leipzig;Vermietete 1-Raum-ETW mit Loggia in Plagwitz-Lindenau;110600;32.64;4.5;989;47;-30;17;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27741744;LEIPZIG_138000_7_264;Wahren;04159 Leipzig - Wahren 04159 Leipzig - Wahren;*Für Kapitalanleger*Vermietete 2 Raumwohnung mit Balkon und Stellplatz am Auensee*;138000;54;4.5;7;49;0;49;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26901076;LEIPZIG_119500_80_265;Leutzsch;04179 Leipzig (Leutzsch);Apartment mit Balkon und neuer Einbauküche;119500;40;4.5;80;60;-15;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/21876611;LEIPZIG_136000_538_266;Leipzig;Püchauer Str. 5, 04318 Leipzig;2005 kernsanierte 2 Zimmer mit Altbau-Charme und Westbalkon ++ Beliebte Lage;136000;59.03;4.5;538;48;-30;18;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27752226;LEIPZIG_135000_6_267;Anger-Crottendorf;04318 Anger-Crottendorf, Leipzig;Ruhig wohnen mit Balkon, Stellplatz und guter Raumaufteilung;135000;52.8;4.4;6;48;0;48;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26721639;LEIPZIG_138000_97_268;Möckern;04159 Leipzig / Wahren (Möckern);*Für Kapitalanleger*Vermietete 2 Raumwohnung mit Balkon und Stellplatz am Auensee*;138000;54;4.4;97;49;-15;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26756821;LEIPZIG_120600_93_269;Sellerhausen-Stünz;Elisabeth-Schumacher-Straße 7, 04328 Sellerhausen-Stünz, Leipzig;Modernes Wohnen an Parkbogen Ost und Rietzschkeaue + West Balkon Gartenblick + Elegantes Fenster Bad;120600;43.86;4.4;93;43;-15;28;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27167682;LEIPZIG_135000_58_270;Schleußig;04229 Schleußig, Leipzig;2-Raum-Wohnung mit Loggia im beliebten Schleußig;135000;45;4.4;58;43;-5;38;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27372874;LEIPZIG_99900_40_271;Böhlitz-Ehrenberg;Carl-Meyer-Straße 5 WE53,04178 Böhlitz-Ehrenberg;frisch renoviert und bezugsfrei - Kompakte Singlewohnung mit Balkon & Stellplatz im Leipziger Westen;99900;38.73;4.4;40;46;-5;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26063343;LEIPZIG_145000_150_272;Neustadt-Neuschönefeld;Ludwigstraße 10, 04315 Neustadt-Neuschönefeld, Leipzig;**Nähe ZENTRUM**2-Raumwohnung mit Einbauküche + Balkon + Parkett **WE ist vermietet**;145000;55.51;4.4;150;54;-15;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27718761;LEIPZIG_149900_9_273;Altlindenau;Mühligstraße 1, 04177 Altlindenau, Leipzig;Heute Kapitalanlage, morgen Eigenheim – vermietete Eigentumswohnung in Bestlage von Altlindenau;149900;54;4.4;9;45;0;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25183208;LEIPZIG_138000_226_274;Leipzig;Walter-Markov-Ring 4, 04288 Leipzig;2 Zimmer-Wohnung im südöstlichen Teil Leipzigs - unweit der Herzklinik;138000;49;4.4;226;51;-30;21;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26215155;LEIPZIG_125000_139_275;Leipzig;Rabenerstr. 7, 04177 Leipzig;Heute Kapitalanlage - morgen Zuhause: 2 Zimmer im sanierten Gründerzeithaus;125000;48.6;4.4;139;51;-15;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27815599;LEIPZIG_115000_0_276;Lindenau;Henriettenstr. 14, 04177 Lindenau, Leipzig;Bezugsfreie Eigentumswohnung in Leipzig-Lindenau mit Terrasse, Wohnküche, Schlafzimm., Bad mit Wanne;115000;42.04;4.4;0;45;0;45;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26205646;LEIPZIG_127000_139_277;Stötteritz;Lange Reihe 10, 04299 Stötteritz, Leipzig;Stilvolle Kapitalanlage: Sanierte 2-Raumwohnung mit Balkon im ruhigen Hinterhaus!;127000;45.4;4.4;139;46;-15;31;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24249920;LEIPZIG_130000_313_278;Zentrum-Nordwest;Friedrich-Ebert-Str., 04105 Leipzig (Zentrum-Nordwest);1-Raumwohnung im Waldstraßenviertel - Ihr Einstieg als Immobilienkäufer?;130000;40.2;4.4;313;44;-30;14;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27078108;LEIPZIG_125000_65_279;Leutzsch;04179 Leipzig (Leutzsch);INVESTIEREN IN GEFRAGTER LAGE | Solide vermietete 2-Raum-Wohnung mit Balkon;125000;47.6;4.4;65;44;-15;29;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25796603;LEIPZIG_149000_175_280;Liebertwolkwitz;Alte Gärtnerei 6, 04288 Liebertwolkwitz, Leipzig;Wohnung mit Wohlfühlcharakter + Balkon und TG-SP;149000;58;4.4;175;38;-15;23;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27116788;LEIPZIG_149000_63_281;Gohlis-Mitte;04157 Leipzig - Gohlis-Mitte 04157 Leipzig - Gohlis-Mitte;Leipzig-Gohlis | Balkon | Aufzug | Mosaik-Parkett | Einbauküche;149000;52;4.4;63;42;-15;27;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
