dataset_label;link_immometrica;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;agent_decision;agent_klasse;score_vor_malus;agent_liquiditaets_malus;score_final;exclusion_reason;risk_level;next_step;audit_kategorie;audit_liquiditaets_malus;manual_review_required;manual_review_reason;validation_result
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27105491;Gohlis-Mitte;04157 Gohlis-Mitte, Leipzig;Leipzig-Gohlis | Balkon | Aufzug | Mosaik-Parkett | Einbauküche;149000;52;4.6;63;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;-15;30;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27116788;Gohlis-Mitte;04157 Leipzig - Gohlis-Mitte 04157 Leipzig - Gohlis-Mitte;Leipzig-Gohlis | Balkon | Aufzug | Mosaik-Parkett | Einbauküche;149000;52;4.4;63;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;42;-15;27;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27152562;Wahren;Paul-Ernst-Straße 4, 04159 Wahren, Leipzig;Zwischen Natur und Innenstadt – modernes Wohnen mit Investmentpotenzial;90000;29;4.7;59;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;36;-5;31;Wohnfläche < 30 m²;🔴 BLOCKER;"Nicht weiterverfolgen; Hard Filter dokumentieren";prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27161120;Leipzig;04178 Leipzig;VERMIETETE KAPITALANLAGE + EBK u. STELLPLATZ inklusive + 2023 saniert 6.120 EUR p.a.;120000;40;4.1;58;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;46;-5;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27167682;Schleußig;04229 Schleußig, Leipzig;2-Raum-Wohnung mit Loggia im beliebten Schleußig;135000;45;4.4;58;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;43;-5;38;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27168849;Schleußig;04229 Leipzig - Schleußig 04229 Leipzig - Schleußig;2-Raum-Wohnung mit Loggia im beliebten Schleußig;135000;45;4.7;58;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;46;-5;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27176522;Gohlis-Süd;Herloßsohnstr. 8, 04155 Leipzig;Großzügige 1-Zimmer Wohnung in zentraler Lage von Leipzig;115000;41.4;4.6;57;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;42;-5;37;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27180488;Lindenau;04177 Leipzig (Lindenau);Kompakte 1-Raum-Wohnung im Leipziger Westen;110000;32.5;4.3;57;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-5;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27190373;Gohlis-Mitte;04157 Leipzig - Gohlis-Mitte 04157 Leipzig - Gohlis-Mitte;++ 1.941 EUR/ m², Dachloggia, Badewanne, beliebte Lage! Charmante 2-Zimmer Wohnung in Gohlis ++;120000;61.8;5.7;56;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;-5;56;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27197864;Schönefeld-Abtnaundorf;04347 Leipzig - Schönefeld-Abtnaundorf 04347 Leipzig - Schönefeld-Abtnaundorf;Leipzig Verkauf Single-Wohnung, Tageslichtbad, Wohnküche, Balkon;110000;49.33;4.9;56;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;58;-5;53;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27202316;Reudnitz-Thonberg;04317 Leipzig (Reudnitz-Thonberg);Renditeimmobilie mit Balkon am Möbiusplatz;105000;43.7;5;55;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-5;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27204090;Leipzig;Altenburger Str. 4, 04275 Leipzig;SÜDVORSTADT. SINGLE(T)RAUM am Rande des Impulses. LIFT. gr. BALKON. amerikan. Küche. TGLB mit WANNE;100000;42;5.6;55;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;-5;56;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27212886;Leipzig;Pestalozzistr. 59, 04178 Leipzig;4,94 % Rendite | vermietete 1-Raum-Wohnung mit Balkon und TG-Stellplatz;85000;33;5.1;54;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;58;-5;53;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27230226;Leipzig;Hermelinstr. 12, 04329 Leipzig;Wertstabile 2-Zimmer-Wohnung in gefragter Lage mit ca. 4 % Rendite - ideal für Kapitalanleger;123000;42;4.2;52;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-5;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27231749;Leipzig;Robert-Mayer-Str. 4, 04328 Leipzig;Attraktive Eigentumswohnung mit Balkon in Leipzig-Paunsdorf;135000;61.5;5.1;52;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-5;52;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27232211;Leipzig;Robert-Mayer-Str. 2, 04328 Leipzig;Attraktive vermietete Eigentumswohnung mit Balkon in Leipzig-Paunsdorf;105000;46.6;5.2;52;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-5;52;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27241554;Leipzig;04328 Leipzig;Attraktive vermietete Eigentumswohnung mit Balkon in Leipzig-Paunsdorf;105000;46.55;4.7;51;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;-5;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27246799;Leipzig;Kochstr. 16, 04275 Leipzig;Erdgeschosswohnung mit Terrasse – kompakt & gemütlich;125000;47;5;51;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;48;-5;43;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27247244;Leipzig;Pestalozzistr. 61, 04178 Leipzig;Renditeobjekt - vermietete 2-Raum-Wohnung mit Terrasse und TG-Stellplatz;139900;61;5;51;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;-5;56;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27281498;Leutzsch;Pufendorfstraße 11, 04179 Leutzsch, Leipzig;2 Zimmerwohnung mit Balkon in ruhiger Lage!;140000;58.7;4.9;48;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-5;47;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27309259;Schleußig;04229 Leipzig - Schleußig 04229 Leipzig - Schleußig;Charmante Zwei-Zimmerwohnung mit Balkon, optional mit Tiefgaragen-Stellplatz in Schleußig!;130000;48.78;5;62;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;60;-15;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-15;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27329570;Leipzig;Dähnhardtstr. 3, 04159 Leipzig;Helle 2-Zimmer-Einheit mit Balkon und Innenhofblick in Leipzig-Wahren;129000;55;4.7;43;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;60;-5;55;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27331189;Leipzig;Brehmestr. 13, 04179 Leipzig;2 Zimmer-Wohnung mit Balkon + Tiefgaragen-Stellplatz in Leipzig-Leutzsch;130000;59;5;43;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-5;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27331253;Leipzig;Cunnersdorfer Str. 2, 04318 Leipzig;REDUZIERT- Ihr neues Zuhause mit eigener Terrasse;140000;55.06;4.3;43;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27331822;Leipzig;Georg-Schwarz-Str. 89, 04179 Leipzig;Charmante, lichtdurchflutete 2‑Zimmer‑Altbauwohnung in begehrter Lage von Leipzig Alt‑West;89000;47.63;6.1;43;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;65;-5;60;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27337604;Heiterblick;Rotfuchsstr. 11, 04329 Leipzig;Frei und bezugsfertig: Moderne 2-Raum-Wohnung inklusive hochwertiger Einbauküche;140000;62.2;4.9;43;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;50;-5;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27345224;Lindenthal;Am Alten Flugfeld 94, 04158 Leipzig (Lindenthal);2-Zimmer-Wohnung mit Balkon und Stellplatz in Leipzig;119000;50;5;41;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27349369;Leipzig;Prinz-Eugen-Str. 1, 04277 Leipzig;++ 4,40 % IST-Rendite, Barrierefrei, Aufzug! Vermietetes 1-Zimmer-Apartment in Connewitz ++;109000;38.5;4.9;41;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-5;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27354894;Leutzsch;04179 Leutzsch, Leipzig;Gemütliche Maisonettewohnung | Balkon | Einbauküche | Duplex-Stellplatz;119000;53;5.4;41;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27354946;Leutzsch;04179 Leipzig - Leutzsch 04179 Leipzig - Leutzsch;Gemütliche Maisonettewohnung | Balkon | Einbauküche | Duplex-Stellplatz;119000;53;5.2;41;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;66;-5;61;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27354968;Mockau-Süd;04357 Leipzig - Mockau-Süd 04357 Leipzig - Mockau-Süd;Kapitalanlage mit Potenzial | Vermietete 2-Zimmer-Erdgeschosswohnung in Leipzig;99000;50.5;5.5;41;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27355695;Leipzig;An der Windmühle 77, 04158 Leipzig;Smarte Kapitalanlage mit Aufzug, Balkon und Tiefgaragenstellplatz in Leipzig- Lindenthal;110000;55;6.2;41;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;-5;56;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27371409;Böhlitz-Ehrenberg;Carl-Meyer-Straße 5 WE53, 04178 Böhlitz-Ehrenberg, Leipzig;frisch renoviert und bezugsfrei - Kompakte Singlewohnung mit Balkon & Stellplatz im Leipziger Westen;99900;38.7;4.7;40;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27372874;Böhlitz-Ehrenberg;Carl-Meyer-Straße 5 WE53,04178 Böhlitz-Ehrenberg;frisch renoviert und bezugsfrei - Kompakte Singlewohnung mit Balkon & Stellplatz im Leipziger Westen;99900;38.73;4.4;40;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;46;-5;41;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27393813;Altlindenau;04179 Leipzig - Altlindenau 04179 Leipzig - Altlindenau;INVESTIEREN IN GEFRAGTER LAGE | Solide vermietete 2-Raum-Wohnung mit Balkon;125000;47.56;4.9;37;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-5;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27408848;Leipzig;Bischofstr. 23A, 04179 Leipzig;Großzügige 2-Raum-Wohnung mit Dachterrasse und Tiefgarage in ruhiger Lage;148000;65.81;5.2;36;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-5;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27415536;Großzschocher;Bismarckstr. 27, 04249 Großzschocher, Leipzig;Traumhafte DG-Wohnung: 2 Zimmer, große Dachterrasse & einzigartiges Wohngefühl;145000;64.09;5.2;35;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-5;52;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27424538;Leipzig;04229 Leipzig;Zeitlose Kapitalanlage im Gründerzeithaus – 2-Zimmer-Wohnung mit Balkon und Aufzug;115000;55;7;34;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;66;-5;61;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27424582;Leipzig;Engert Strasse 4, 04179 Lindenau, Leipzig;Clever sein und jetzt kaufen - Eigenbedarfsanmeldung möglich;134500;50;5.1;34;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-5;52;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27427303;Leipzig;Schönbachstr. 77, 04299 Leipzig;++ 4 % Bruttomietrendite – Vermietete 2-Zimmer-Wohnung in Leipzig Stötteritz ++;129000;50;4.6;34;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;50;-5;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27428758;Leipzig;Walter-Markov-Ring 37, 04288 Leipzig;++ Faktor 23, 1.954 EUR / m², PKW-Stellplatz, Balkon! 2-Zimmer Wohnung in Leipzig-Holzhausen ++;129000;66;5.8;34;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;65;-5;60;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27428946;Leipzig;Walter-Markov-Ring 23, 04288 Leipzig;Bezugsfrei! Helle 2-Zimmer-Wohnung mit Terrasse, TG-Stellplatz & Blick ins Grüne;138000;55;5.4;34;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-5;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27429906;Mockau-Nord;Kieler Straße 49, 04357 Mockau-Nord, Leipzig;2-Raumwohnung im Nordosten von Leipzig;120000;59.1;5.3;34;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-5;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27430517;Mockau-Süd;04357 Leipzig - Mockau-Süd 04357 Leipzig - Mockau-Süd;2-Raumwohnung im Nordosten von Leipzig;120000;59.07;5.3;34;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-5;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27430524;Connewitz;04277 Leipzig - Connewitz 04277 Leipzig - Connewitz;++ 4,40 % IST-Rendite, Barrierefrei, Aufzug! Vermietetes 1-Zimmer-Apartment in Connewitz ++;109000;38.52;4.7;34;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;60;-5;55;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27435573;Leipzig;Ferdinand-Jost-Str. 18, 04299 Leipzig;Leipziger Charme trifft Wohnkomfort: 2-Zimmer-Wohnung mit Altbauflair in Stötteritz;149000;55;4.2;34;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;44;-5;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27456224;Gohlis-Süd;Elsbethstr. 30, 04155 Leipzig;Historischer Charme trifft auf Kapitalanlage – denkmalgerecht sanierte 2-Zimmer-Wohnung mit Balkon;149000;63;4.9;31;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-5;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27461798;Volkmarsdorf;04315 Leipzig (Volkmarsdorf);**Eigentumswohnung im Leipziger Osten - vermietet!**;130000;65;5.8;31;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27470768;Leipzig;Alte Gärtnerei 6, 04288 Leipzig;Bezugsfreie 1 Zimmer-Wohnung in angenehmer Lage;89000;35.77;5;30;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;-5;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27471868;Leipzig;Nordstr. 35, 04105 Leipzig;Residenz am Zoo - zentrumsnahe Wohnung mit tollem Ausblick;149000;49;4.3;30;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;37;-5;32;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27479601;Leipzig;Ellernweg 10, 04179 Leipzig;Leerstehende 2 Zimmerwohnung in Leutzsch mit Südbalkon zu verkaufen!;149900;48.64;4;30;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;-5;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27481815;Neulindenau;04179 Leipzig - Neulindenau 04179 Leipzig - Neulindenau;/ solide Kapitalanlage * 2- Raum Wohnung mit Balkon in beliebter Lage / vermietet;105000;50.67;5.5;30;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-5;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27488437;Leipzig;Mierendorffstr. 11, 04318 Leipzig;2-Zimmer-Wohnung mit Balkon im sanierten Mehrfamilienhaus;135000;61;5.2;29;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-5;47;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27501158;Kleinzschocher;04229 Leipzig - Kleinzschocher 04229 Leipzig - Kleinzschocher;++ Parkett, Balkon, Badewanne & Dusche! Charmante 2-Zimmer Wohnung im Leipziger Westen ++;147000;64.42;5;28;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27505929;Zentrum;Ritterstraße 15, 04109 Leipzig (Zentrum);2.0 Zi. Wohnung in Leipzig (Zentrum);150000;68;7.8;28;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;74;-5;69;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;prüfen;-5;False;;OK
